dataset,inst,f2imprt,error,tau,rbo
openstack,la = 32.0 AND nd = 3.0 AND ns = 1.0 AND ent = 0.6624047097093319 AND nrev = 3.0 AND rtime = 2.232476851851852 AND self = 0.0 AND ndev = 5.0 AND age = 16.69855324074074 AND app = 2.0 AND rrexp = 810.0 AND asawr = 0.1924528301886792 AND rsawr = 0.8377358490566038,"{0: 0.07997546861308656, 1: 0.001054026793320869, 3: 0.000269231554501184, 4: 0.05342627742406227, 7: 0.010220300141273729, 8: 0.017901301050022796, 10: 0.0058308697826432035, 11: 0.01629468026832236, 12: 0.0052251669551938934, 2: 0.01791485221662677, 5: 0.016843461558688374, 6: 0.0032556407872564256, 9: 0.0026857673177261027}",5.998410321473856,-0.02564102564102564,0.23228669377766598
qt,la = 0.0 AND ld = 0.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND hcmt = 0.0 AND self = 1.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND asexp = 0.0 AND rsexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0,"{0: 0.05891969453205771, 2: 0.004974374902789116, 4: 0.010944275394757407, 5: 0.005742698103330811, 6: 0.012637319271899058, 10: 0.009027662330606093, 11: 0.001256666887675221, 12: 0.008818468565479978, 14: 0.01579212726468023, 1: 0.024099396789534627, 3: 0.0114820605289737, 7: 0.015254333984296202, 8: 0.001389346391675804, 9: 0.004026627194327064, 13: 0.009763696936132693, 15: 0.0005191345226475115}",6.59307067488475,0.13333333333333333,0.21637283386225342
openstack,la = 22.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 1.2539467592592592 AND self = 0.0 AND ndev = 14.0 AND age = 4.631956018518518 AND app = 3.0 AND rrexp = 873.0 AND asawr = 0.0053418803418803 AND rsawr = 0.8653846153846154,"{0: 0.08053296607501054, 1: 5.6900889492306865e-05, 3: 0.01679784162191243, 4: 0.05439843965779806, 6: 0.0004611173858316993, 7: 0.006829972653674896, 8: 0.022867470765866878, 10: 0.013842785092631841, 11: 0.016092043285718536, 12: 0.006767731381313838, 2: 0.021988816480505134, 5: 0.014192849330393211, 9: 0.005830200812782612}",5.070857802514135,0.05128205128205128,0.39869209057868027
qt,la = 10.0 AND ld = 10.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.0728819444444444 AND hcmt = 1.0 AND self = 0.0 AND ndev = 8.0 AND age = 173.98131944444444 AND app = 2.0 AND asexp = 114.0 AND rsexp = 167.0 AND asawr = 0.0078071961982348 AND rsawr = 0.0114052953156822,"{0: 0.054544280589040824, 4: 0.0068902341633703765, 5: 0.0040503220824421185, 6: 0.00711589382809053, 12: 0.0018242721028972522, 14: 0.016415481704319192, 1: 0.022434072163955057, 2: 0.005124032495548708, 3: 0.009733490193036164, 7: 0.019748606014691958, 8: 0.00017341503773756584, 9: 0.000990139310231227, 10: 0.004354424651369447, 11: 0.010498182718386451, 13: 0.006849818400605604, 15: 0.0011263846538601592}",7.66080745035068,0.016666666666666666,0.6006372563755104
openstack,la = 103.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.7995318105266797 AND nrev = 2.0 AND rtime = 21.34152777777778 AND self = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 2.0 AND rrexp = 2229.0 AND asawr = 0.0567508046755886 AND rsawr = 0.407758766728782,"{0: 0.08482938540178385, 4: 0.05234413900841822, 7: 0.007697068622889118, 8: 0.022746452316361385, 10: 0.004728696770537555, 11: 0.019696088283451405, 12: 0.0016616068022882408, 1: 0.002848661945870559, 2: 0.012864474284553151, 3: 0.005751086047455249, 5: 0.01708907622258678, 6: 0.0006163393355211203, 9: 0.000606796788144106}",8.648148867369613,-0.46153846153846156,0.4534600768684876
qt,la = 4.0 AND ld = 0.0 AND nd = 2.0 AND ns = 1.0 AND ent = 1.0 AND nrev = 1.0 AND rtime = 1.0433333333333332 AND hcmt = 2.0 AND self = 0.0 AND ndev = 46.0 AND age = 6.0406712962962965 AND app = 3.0 AND asexp = 1434.0 AND rsexp = 1728.0 AND asawr = 0.0973805646036916 AND rsawr = 0.1173317046688382,"{0: 0.061406117419914065, 2: 0.005514795797784885, 5: 0.014336255968921935, 6: 0.016638101573562457, 8: 0.0017123138037091368, 10: 0.010358327236208057, 14: 0.015464904728103437, 1: 0.020440469490226078, 3: 0.006150405342468161, 4: 0.003598195581707286, 7: 0.020262540505961824, 9: 0.0019161994754580117, 11: 0.015396112629227273, 12: 0.002254869888178817, 13: 0.0104318115565629, 15: 0.0038213736895193525}",7.136455871484829,0.1,0.6187538331625767
openstack,la = 43.0 AND nd = 5.0 AND ns = 1.0 AND ent = 0.92149311369008 AND nrev = 31.0 AND rtime = 11.258414351851853 AND self = 0.0 AND ndev = 57.0 AND age = 3.059907407407408 AND app = 7.0 AND rrexp = 1261.0 AND asawr = 0.0010672358591248 AND rsawr = 0.9210245464247598,"{0: 0.08278454597916336, 4: 0.01043354221466062, 7: 0.01259384341603376, 8: 0.017980352533065916, 11: 0.021874869148374654, 12: 0.002811572059586623, 1: 0.013582214105462792, 2: 0.022059349811087835, 3: 0.01072839621016159, 5: 0.019577968053479198, 6: 0.004041773809989775, 9: 0.03142278387936376, 10: 0.0006099629284149006}",7.004638346913192,-0.05128205128205128,0.44180157471752496
qt,la = 8.0 AND ld = 8.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.6695919455357793 AND nrev = 0.0 AND rtime = 0.0 AND hcmt = 0.0 AND self = 1.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND asexp = 0.0 AND rsexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0,"{0: 0.060332146654674776, 5: 0.0037251089265792655, 6: 0.014004954633746725, 9: 0.00346248975793615, 10: 0.007372201173882788, 12: 0.009296936806779075, 14: 0.011768702611145045, 15: 0.0024851457057740735, 1: 0.021974599061125855, 2: 0.0030720409104114305, 3: 0.005577961249166104, 4: 0.004764012601103295, 7: 0.024578642948713054, 8: 0.0032943803676673514, 11: 0.0025495795058284834, 13: 0.002308208506837923}",7.692024512359821,0.0,0.2056682156980746
openstack,la = 17.0 AND nd = 3.0 AND ns = 1.0 AND ent = 0.5240515878248748 AND nrev = 1.0 AND rtime = 0.623263888888889 AND self = 0.0 AND ndev = 34.0 AND age = 4.094247685185185 AND app = 4.0 AND rrexp = 1132.0 AND asawr = 0.0099898408398239 AND rsawr = 0.1884524212665086,"{0: 0.0807962178614044, 3: 0.007171404904765158, 4: 0.0566460546337515, 6: 0.001794650273757141, 7: 0.010436485165345831, 8: 0.01779524427324884, 10: 0.008397682131690547, 11: 0.013800162825111845, 12: 0.00664938474674125, 1: 0.0018913543679503061, 2: 0.016622102828491067, 5: 0.013143333019036436, 9: 0.012645257019134562}",6.044614214968931,0.10256410256410256,0.42675389908841505
qt,la = 0.0 AND ld = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND hcmt = 0.0 AND self = 1.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND asexp = 0.0 AND rsexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0,"{0: 0.06799784312719148, 2: 0.0003821331544257505, 4: 0.006268399771184105, 5: 0.006828869851346725, 6: 0.014139744198665915, 10: 0.007629512246152933, 12: 0.007580621877593632, 14: 0.016979133322531186, 15: 0.0037357726135038233, 1: 0.024509286440352888, 3: 0.0067991784135253055, 7: 0.023938976057786457, 8: 0.003914674579840956, 9: 0.00400153587209837, 11: 0.00232377013359187, 13: 0.0050397832098715905}",6.646886176356562,0.18333333333333332,0.37094136781600173
openstack,la = 6.0 AND nd = 2.0 AND ns = 1.0 AND ent = 1.0 AND nrev = 1.0 AND rtime = 0.994976851851852 AND self = 0.0 AND ndev = 3.0 AND age = 25.04787037037037 AND app = 3.0 AND rrexp = 465.0 AND asawr = 0.014799154334038 AND rsawr = 0.4767441860465116,"{0: 0.08382371906842448, 1: 0.00042226413845843975, 4: 0.05428407913879467, 6: 0.0005311908548779278, 7: 0.011010818479862015, 8: 0.018709326550836902, 10: 0.006482293588634443, 11: 0.01808489232317309, 12: 0.003435922459367366, 2: 0.0209942027816832, 3: 0.006087753320438145, 5: 0.014139349829982639, 9: 0.00866308538377372}",5.363329988729291,0.23076923076923078,0.40720480964224365
qt,la = 0.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND hcmt = 0.0 AND self = 1.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND asexp = 0.0 AND rsexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0,"{0: 0.05968907755872258, 4: 0.009043364738732023, 5: 0.003716275180937368, 6: 0.014697901403044748, 8: 0.00022836369587488696, 9: 0.0027674823706509808, 10: 0.00967421093575389, 12: 0.012422950503355394, 14: 0.013051406927645257, 15: 0.004672819677673153, 1: 0.021544108068563644, 2: 0.0015415069713176396, 3: 0.008331740377902236, 7: 0.022181156225915145, 11: 0.0009286583766500489, 13: 0.006707707512769597}",6.465188247633619,0.16666666666666666,0.26277044273882505
openstack,la = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 4.0 AND rtime = 0.2160069444444444 AND self = 0.0 AND ndev = 12.0 AND age = 25.714421296296297 AND app = 1.0 AND rrexp = 745.0 AND asawr = 0.057968565151259 AND rsawr = 0.1245563630218015,"{0: 0.08139555960033547, 3: 0.020190381995163074, 4: 0.04672896509266569, 6: 0.0008397360378989846, 7: 0.005431925198208249, 8: 0.01695156608693998, 9: 0.003713114750692971, 10: 0.011919536529458645, 11: 0.016070051596163544, 12: 0.011605937796594227, 1: 0.004290968878961862, 2: 0.011578204933133657, 5: 0.01556732026677637}",5.40159140314957,0.28205128205128205,0.6735240468344131
qt,la = 1.0 AND ld = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.3904513888888889 AND hcmt = 4.0 AND self = 0.0 AND ndev = 25.0 AND age = 0.6216203703703703 AND app = 2.0 AND asexp = 1442.0 AND rsexp = 570.0 AND asawr = 0.0974210099918984 AND rsawr = 0.0385498244666486,"{0: 0.0646724926969125, 2: 0.0023049344651983753, 4: 0.004646945430422649, 5: 0.00744699405198203, 6: 0.01586308344832272, 9: 0.0028216240745213925, 10: 0.010413713075712804, 12: 0.005917688162095687, 14: 0.017181790940279454, 15: 0.0040945510573836275, 1: 0.021580053963631166, 3: 0.013103149178132628, 7: 0.028778942416352947, 8: 0.002527797403434978, 11: 0.007141384212482184, 13: 0.004541123671836778}",7.157114032793016,0.16666666666666666,0.4298830430013721
openstack,la = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 6.0 AND rtime = 19.93721064814815 AND self = 0.0 AND ndev = 2.0 AND age = 15.337789351851852 AND app = 1.0 AND rrexp = 820.0 AND asawr = 0.1097046413502109 AND rsawr = 0.8059071729957806,"{0: 0.08260803313226704, 1: 0.00048677250516025906, 3: 0.021302366908222386, 4: 0.04460713790704645, 6: 0.003869917949601796, 7: 0.008367243063596942, 8: 0.010596909557290644, 9: 0.005162684075117367, 10: 0.009609262263361833, 11: 0.01618241438108678, 12: 0.00409522284707602, 2: 0.02157494803556991, 5: 0.017660233313422403}",5.664406970293712,-0.07692307692307693,0.38408301272482237
qt,la = 3.0 AND ld = 1.0 AND nd = 2.0 AND ns = 2.0 AND ent = 0.8112781244591328 AND nrev = 1.0 AND rtime = 0.1806828703703703 AND hcmt = 4.0 AND self = 0.0 AND ndev = 10.0 AND age = 16.140868055555554 AND app = 2.0 AND asexp = 390.0 AND rsexp = 1017.0 AND asawr = 0.0225828809056255 AND rsawr = 0.0587963497747487,"{0: 0.0566762792488612, 2: 0.00046671110791714817, 4: 0.0008648010112357585, 5: 0.0063371212448643036, 6: 0.013901004694821138, 9: 0.00469534060300581, 10: 0.010675465973689874, 12: 0.008619092497057885, 14: 0.012422833189124991, 15: 0.0005320682335521126, 1: 0.02223309795775994, 3: 0.0021052741677955247, 7: 0.026615011985666282, 8: 0.003618676753072749, 11: 0.01456233965648721, 13: 0.005475231818925481}",7.900260454709743,0.25,0.2935289229472101
openstack,la = 127.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 1.307037037037037 AND self = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 3.0 AND rrexp = 2251.0 AND asawr = 0.124683223517486 AND rsawr = 0.4259165399560736,"{0: 0.08179543120170861, 3: 0.02087599676220698, 4: 0.051830576730260945, 6: 0.003697757967012753, 7: 0.012957869203232357, 8: 0.015240513589049128, 10: 0.002822712267198224, 11: 0.01572002971454015, 12: 0.009645065184239838, 1: 0.008421637323452595, 2: 0.020986502518166427, 5: 0.016384104060849586, 9: 0.010054404422778667}",5.6388175977890596,0.02564102564102564,0.38266449020239407
qt,la = 4.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.8112781244591328 AND nrev = 0.0 AND rtime = 0.0 AND hcmt = 0.0 AND self = 1.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND asexp = 0.0 AND rsexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0,"{0: 0.05566269397861762, 2: 0.0023775877473849495, 5: 0.006345307116438196, 6: 0.012504439016634379, 10: 0.007670601798720402, 11: 0.0032338568495889814, 12: 0.008422612717475972, 14: 0.015524527981270507, 15: 0.0011473619866519164, 1: 0.01881746190561556, 3: 0.003619901027780825, 4: 0.0054513835135860285, 7: 0.020270391694516485, 8: 0.002295630817239509, 9: 0.003722074758305529, 13: 0.0025104385092826697}",8.156033905373091,0.2,0.3745987515744825
openstack,la = 12.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.863120568566631 AND nrev = 1.0 AND rtime = 0.7549652777777779 AND self = 0.0 AND ndev = 86.0 AND age = 5.730219907407407 AND app = 3.0 AND rrexp = 1400.0 AND asawr = 0.2534165682470052 AND rsawr = 0.2107305550868905,"{0: 0.08518649900376593, 4: 0.05589891102130565, 7: 0.00401686322363948, 8: 0.017084491961389073, 10: 0.011461448382968057, 11: 0.01934152193443521, 12: 0.0028935944479520693, 1: 0.01103063652786203, 2: 0.018690799256977853, 3: 0.00454403446099864, 5: 0.012567314157188895, 6: 0.005210900384772217, 9: 0.004669444062682239}",6.165911340434288,-0.28205128205128205,0.21877956141437035
qt,la = 2.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.2450578703703703 AND hcmt = 4.0 AND self = 0.0 AND ndev = 7.0 AND age = 138.89032407407407 AND app = 2.0 AND asexp = 0.0 AND rsexp = 118.0 AND asawr = 6.715014773032501e-05 AND rsawr = 0.0079908675799086,"{0: 0.05597637708555427, 4: 0.0022919306987803077, 5: 0.00813844841446509, 6: 0.014662718403536987, 9: 0.001359765392196053, 12: 0.007938170477309226, 14: 0.020387909515623078, 15: 0.006561468565327467, 1: 0.02065281759574493, 2: 0.00126430595831875, 3: 0.004605556244192617, 7: 0.021584851974197194, 8: 0.005236900827044376, 10: 0.0016957950851263666, 11: 0.003771714428664994, 13: 0.006399571327123772}",7.001783285440515,0.2,0.24991073479461318
openstack,la = 17.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 2.582222222222222 AND self = 0.0 AND ndev = 41.0 AND age = 1.1460763888888887 AND app = 3.0 AND rrexp = 553.0 AND asawr = 0.0063025210084033 AND rsawr = 0.5567226890756303,"{0: 0.0797135465579557, 3: 0.017363150779061625, 4: 0.052193318730556944, 7: 0.0024138702670283467, 8: 0.019034686649432014, 10: 0.008042386385602857, 11: 0.021075512400178933, 12: 0.007113270800944143, 1: 0.0053586223535846585, 2: 0.017787697632072868, 5: 0.0169625369023749, 6: 0.00036654761063443733, 9: 0.005514984163166731}",5.254595794828509,0.28205128205128205,0.5983360145390707
qt,la = 54.0 AND ld = 31.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.5225593745369408 AND nrev = 4.0 AND rtime = 7.99318287037037 AND hcmt = 5.0 AND self = 1.0 AND ndev = 8.0 AND age = 9.810208333333334 AND app = 1.0 AND asexp = 44.0 AND rsexp = 44.0 AND asawr = 0.0030185135497719 AND rsawr = 0.0030185135497719,"{0: 0.06069664853558166, 2: 0.0033097427846280484, 6: 0.018677842326591577, 9: 0.0016317137607988672, 10: 0.00521357426991902, 12: 0.01023304424083927, 14: 0.01455850652355824, 1: 0.02336816050137678, 3: 0.00932913838188423, 4: 5.377922384242547e-05, 5: 0.0012686106990081282, 7: 0.01893163489670221, 8: 0.0056097872184843805, 11: 0.00428046023800665, 13: 0.005250373153093984, 15: 0.00048576592537538714}",10.29407619895782,-0.4166666666666667,0.2668965198145544
openstack,la = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.6440046296296297 AND self = 0.0 AND ndev = 5.0 AND age = 1.083738425925926 AND app = 1.0 AND rrexp = 822.0 AND asawr = 0.1332633788037775 AND rsawr = 0.8048268625393494,"{0: 0.08421281042318415, 3: 0.019107482638452668, 4: 0.058693026608073996, 7: 0.010316685188491033, 8: 0.015064270226139305, 9: 0.006536612884472931, 10: 0.008441328631156264, 11: 0.01660206278146584, 12: 0.006832693161164291, 1: 0.002674147204387955, 2: 0.01495685810710966, 5: 0.01297256823844499, 6: 0.004980080409132963}",4.573641580171374,0.23076923076923078,0.4084658076285899
qt,la = 7.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 20.410497685185184 AND hcmt = 4.0 AND self = 0.0 AND ndev = 10.0 AND age = 7.367256944444445 AND app = 2.0 AND asexp = 19.0 AND rsexp = 208.0 AND asawr = 0.0013410218586562 AND rsawr = 0.0140136784229582,"{0: 0.06110468314970913, 2: 0.0038137987594090493, 4: 0.007248723786404966, 5: 0.005497137456799939, 6: 0.0171430431660502, 8: 0.0005204079920187682, 9: 0.0008645425322291175, 10: 0.012241520860440924, 12: 0.010238785970754616, 14: 0.012422093617514274, 1: 0.021731793245749285, 3: 0.003873262263175104, 7: 0.020660956073505307, 11: 0.006796594905149739, 13: 0.005689058125038712, 15: 0.0008776249672408516}",7.0268812167100485,0.05,0.6319497625517836
openstack,la = 64.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.9421631690835512 AND nrev = 3.0 AND rtime = 17.450023148148148 AND self = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 2.0 AND rrexp = 1337.0 AND asawr = 0.0192048517520215 AND rsawr = 0.2425876010781671,"{0: 0.08341167797608497, 4: 0.05334112392492471, 7: 0.0085858925735091, 8: 0.01670561081049798, 10: 0.0027917942712519586, 11: 0.01794532690978039, 12: 0.00626824824650389, 1: 0.00018074998205749667, 2: 0.013382737612177262, 3: 0.0062346753641284855, 5: 0.014251405802278204, 6: 0.0012517087279113612, 9: 0.0014189025215844342}",6.376639735976128,0.2564102564102564,0.4864865327316387
qt,la = 167.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 14.0 AND rtime = 69.5747337962963 AND hcmt = 10.0 AND self = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 2.0 AND asexp = 4.0 AND rsexp = 64.0 AND asawr = 0.0003349859305909 AND rsawr = 0.0043548170976818,"{0: 0.05758825372856833, 4: 0.006057286424488786, 6: 0.018735083654316444, 8: 0.0005392360495372985, 9: 0.005387838856341334, 10: 0.010877492271767724, 12: 0.011357629456410931, 13: 0.0006557081125373831, 14: 0.016408589349140617, 15: 0.00021393368058796598, 1: 0.021623804036502, 2: 0.002856900208610013, 3: 0.010282149082903189, 5: 0.019020374315796725, 7: 0.017887834826316312, 11: 0.006855536486219392}",6.8612892490702935,0.16666666666666666,0.42104484274307213
openstack,la = 6.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.9852281360342516 AND nrev = 1.0 AND rtime = 4.161273148148148 AND self = 0.0 AND ndev = 9.0 AND age = 1.9036863425925927 AND app = 4.0 AND rrexp = 2208.0 AND asawr = 0.1247054863682261 AND rsawr = 0.3020868394479973,"{0: 0.08152374569745799, 4: 0.0588774231001938, 7: 0.015580030840045415, 8: 0.019404705317444024, 10: 0.00809884571486013, 11: 0.024624036012223297, 12: 0.00727606948340144, 1: 0.007822897213545095, 2: 0.019515650564136695, 3: 0.0076246173448051196, 5: 0.015142583463149067, 6: 0.0005483360260856609, 9: 0.008645923603427277}",4.516779013321062,0.07692307692307693,0.6220335585422271
qt,la = 91.0 AND ld = 24.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.6697398844650263 AND nrev = 3.0 AND rtime = 3.768703703703704 AND hcmt = 1.0 AND self = 0.0 AND ndev = 2.0 AND age = 78.35121759259259 AND app = 2.0 AND asexp = 116.0 AND rsexp = 135.0 AND asawr = 0.0078370955857726 AND rsawr = 0.0091097863219237,"{0: 0.05730264266571281, 2: 0.0033458571216469215, 5: 9.249615361134321e-05, 6: 0.01340943026373241, 8: 0.000945420556527505, 9: 0.004250563703795218, 12: 0.00594818778664049, 14: 0.017030150658011046, 15: 0.0001554098137677916, 1: 0.019186724522405427, 3: 0.006117987358341653, 4: 0.005205429944173352, 7: 0.020382880584914314, 10: 0.0023105545273213097, 11: 0.009988485730786747, 13: 0.0032062225335780883}",8.673023177666392,0.15,0.2945239197461799
openstack,la = 21.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.8559631658263386 AND nrev = 3.0 AND rtime = 0.2471643518518518 AND self = 0.0 AND ndev = 83.0 AND age = 8.057959104938272 AND app = 3.0 AND rrexp = 2005.0 AND asawr = 0.0514891468955073 AND rsawr = 0.4043412417970722,"{0: 0.08754407873582101, 4: 0.05400603808114917, 6: 0.004094443404734132, 7: 0.00991248138195424, 8: 0.015973827793950866, 10: 0.001649781349959262, 11: 0.016095655677035955, 12: 0.0037316149551722302, 1: 0.00761417139435403, 2: 0.016619006533056792, 3: 0.0018822847270304212, 5: 0.01593553274501266, 9: 0.007456733956101812}",6.27612648746449,0.02564102564102564,0.38665855741836636
qt,la = 4.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 30.096284722222222 AND hcmt = 3.0 AND self = 0.0 AND ndev = 4.0 AND age = 186.10952546296295 AND app = 1.0 AND asexp = 0.0 AND rsexp = 2.0 AND asawr = 0.0113636363636363 AND rsawr = 0.034090909090909,"{0: 0.05379047812206377, 2: 0.002989949108509914, 4: 0.0005368195325237163, 5: 0.0005835635034032759, 6: 0.008538463181619615, 8: 0.00035248580514531753, 9: 0.0077632814350585225, 12: 0.01435994985455516, 14: 0.018458887525427074, 15: 0.007476742006225765, 1: 0.022326325535683464, 3: 0.00880482369239533, 7: 0.021231458540285256, 10: 0.007841338646405916, 11: 0.0037654286021197724, 13: 0.00274121720520711}",7.2993390829955365,-0.15,0.26678280192717346
openstack,la = 41.0 AND nd = 4.0 AND ns = 1.0 AND ent = 0.7830388662577576 AND nrev = 2.0 AND rtime = 4.134965277777778 AND self = 0.0 AND ndev = 41.0 AND age = 0.5495416666666667 AND app = 3.0 AND rrexp = 2164.0 AND asawr = 0.1248317631224764 AND rsawr = 0.2937415881561238,"{0: 0.0846023289624346, 4: 0.049680622325477215, 6: 0.00024177624592546288, 7: 0.008152150720900772, 8: 0.023570836546921867, 10: 0.006561022314986109, 11: 0.014596989040996652, 12: 0.008907794854944317, 1: 0.009202023052268107, 2: 0.013056064092203125, 3: 0.00019009915492679207, 5: 0.015603334858689484, 9: 0.008930833710536549}",5.638602484558388,0.15384615384615385,0.473898622814217
qt,la = 19.0 AND ld = 95.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.6375916221281508 AND nrev = 1.0 AND rtime = 0.8338657407407407 AND hcmt = 6.0 AND self = 0.0 AND ndev = 9.0 AND age = 5.609814814814815 AND app = 2.0 AND asexp = 308.0 AND rsexp = 2182.0 AND asawr = 0.0206841154026373 AND rsawr = 0.1461275855144253,"{0: 0.05972736082240909, 5: 0.00948064047714137, 6: 0.014175147833606462, 9: 0.00516040105691365, 10: 0.00761557588960854, 12: 0.007719256067346858, 14: 0.01342322355770111, 1: 0.024086337627563324, 2: 0.0024713464138828942, 3: 0.007438996217453635, 4: 0.0029976567348179, 7: 0.02314425769634916, 8: 0.0039976224262483475, 11: 0.009890690765281037, 13: 0.006856205166157382, 15: 0.0007961539342204595}",8.855007823193729,-0.016666666666666666,0.37742193309578925
openstack,la = 23.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.2580186686648155 AND nrev = 5.0 AND rtime = 31.94061342592593 AND self = 0.0 AND ndev = 7.0 AND age = 22.403506944444445 AND app = 2.0 AND rrexp = 915.0 AND asawr = 0.0137931034482758 AND rsawr = 0.8172413793103448,"{0: 0.08309848181268466, 1: 0.0029756675591135545, 3: 0.012985831961528617, 4: 0.0502681144035687, 6: 0.0018960546980573668, 7: 0.012863620838541177, 8: 0.017421523268263368, 10: 0.009000016485721483, 11: 0.01577310630369411, 12: 0.0013988071670621963, 2: 0.014605383979369033, 5: 0.01400879935824018, 9: 0.00459507348857618}",5.8107984112973945,0.07692307692307693,0.51282044318135
qt,la = 0.0 AND ld = 5.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 2.601180555555556 AND hcmt = 3.0 AND self = 0.0 AND ndev = 10.0 AND age = 0.0016550925925925 AND app = 4.0 AND asexp = 1904.0 AND rsexp = 2128.0 AND asawr = 0.127399184110212 AND rsawr = 0.1423794556276332,"{0: 0.05748580833918164, 2: 0.0015936896843186308, 4: 0.009699241414410543, 5: 0.009656428706745908, 6: 0.012996803584418236, 8: 0.0034619449549433425, 10: 0.01338451052334321, 14: 0.01200708015763042, 1: 0.02181267111114316, 3: 0.00823691721319959, 7: 0.02088036098775346, 9: 0.0037588576626512394, 11: 0.02083776185272962, 12: 0.0002474332247101941, 13: 0.006698800439742133, 15: 0.002460429743967092}",5.76827916690408,0.36666666666666664,0.32250579949021785
openstack,la = 11.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.9122066329329884 AND nrev = 5.0 AND rtime = 33.05482638888889 AND self = 0.0 AND ndev = 15.0 AND age = 0.0015972222222222 AND app = 3.0 AND rrexp = 1192.0 AND asawr = 0.0205479452054794 AND rsawr = 0.386986301369863,"{0: 0.08742101470224557, 4: 0.05001208104013049, 7: 0.009122041452815945, 8: 0.019260655528766536, 10: 0.004994099657423003, 11: 0.016999666845675485, 12: 0.004728931336644918, 1: 0.006368898990888564, 2: 0.019852811633695983, 3: 0.0045756571607651906, 5: 0.014087301578952006, 6: 9.057606921863959e-05, 9: 0.007213409877551168}",5.013994917638529,0.20512820512820512,0.5923784172728196
