dataset,inst,f2imprt,error,tau,rbo
qt,la = 5.0 AND ld = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.2220023148148148 AND hcmt = 1.0 AND self = 0.0 AND ndev = 3.0 AND age = 13.014594907407409 AND app = 2.0 AND asexp = 120.0 AND rsexp = 190.0 AND asawr = 0.007329335513962 AND rsawr = 0.0115694469683203,"{1: 0.002087197309435851, 2: 0.00774701036677925, 3: 0.009215925750504539, 5: 0.00013082436478725867, 6: 0.0059606226722098655, 7: 0.03152394893610108, 8: 0.005868386774600367, 10: 0.031064052241472382, 12: 0.0048935714096523955, 14: 0.0003924970078242041, 0: 0.013513670018837728, 4: 0.04327494329363617, 9: 0.0068084670828284285, 11: 0.01928981296715392, 13: 0.005346677736406491, 15: 0.00031713178454992883}",6.555948654441437,-0.016666666666666666,0.15726104595727056
openstack,la = 32.0 AND nd = 3.0 AND ns = 1.0 AND ent = 0.7199877141320896 AND nrev = 3.0 AND rtime = 17.652997685185184 AND self = 0.0 AND ndev = 29.0 AND age = 14.710127314814814 AND app = 2.0 AND rrexp = 141.0 AND asawr = 0.144578313253012 AND rsawr = 0.1114457831325301,"{2: 0.011341402881080286, 3: 0.09910780916085059, 4: 0.01568213321508665, 5: 0.02783583736840228, 6: 0.0005018518803990446, 8: 0.044621288576618096, 9: 0.02134602209996956, 11: 0.032615600067656486, 0: 0.010752128689455276, 1: 0.029305703175850795, 7: 0.003265091836492502, 10: 0.03580358616733065, 12: 0.01992541067125785}",5.88626156658882,-0.05128205128205128,0.6636186033545102
qt,la = 13.0 AND ld = 4.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.5225593745369408 AND nrev = 1.0 AND rtime = 3.506446759259259 AND hcmt = 4.0 AND self = 0.0 AND ndev = 4.0 AND age = 4.839432870370371 AND app = 2.0 AND asexp = 196.0 AND rsexp = 2567.0 AND asawr = 0.0119285498032092 AND rsawr = 0.155495004541326,"{0: 0.014963533795962576, 1: 0.0012162374611534687, 2: 0.01899070688267784, 3: 0.0312911927755431, 4: 0.12037077464216508, 6: 0.020798343030455725, 7: 0.005965311970912808, 8: 0.0032702504064491223, 10: 0.03875902652333025, 11: 0.021552951840221796, 12: 0.0028616803212798913, 5: 0.02211223871309585, 9: 0.011678484093436055, 13: 0.06383541491369214, 14: 0.0009189474174672796, 15: 0.0044948979842638435}",8.179518699485882,0.05,0.1933841573627267
openstack,la = 33.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.2066550925925926 AND self = 0.0 AND ndev = 1.0 AND age = 87.18239583333333 AND app = 3.0 AND rrexp = 851.0 AND asawr = 0.070210631895687 AND rsawr = 0.4754262788365095,"{0: 0.005738227287984046, 1: 0.03834881332417353, 2: 0.0050078047341958155, 6: 0.00027777775831054895, 7: 0.0035402133184288687, 10: 0.010207539642506163, 3: 0.056073687903226525, 4: 0.06164577731466125, 5: 0.03775939572125935, 8: 0.0013493377829036034, 9: 0.0030981482194511046, 11: 0.009879234031741362, 12: 0.00598148225798468}",4.256615158290841,0.23076923076923078,0.619056115621571
qt,la = 3.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 19.77414351851852 AND hcmt = 1.0 AND self = 0.0 AND ndev = 1.0 AND age = 50.94534722222222 AND app = 2.0 AND asexp = 264.0 AND rsexp = 376.0 AND asawr = 0.0160382497125219 AND rsawr = 0.022816679779701,"{1: 0.0024834449658419546, 2: 0.00605971312098518, 3: 0.010656000386452433, 5: 0.004610019645579087, 7: 0.0247393788262616, 8: 0.0035020326400081103, 12: 0.0014528012644768752, 13: 0.00953106020256655, 14: 0.0021270109784302348, 15: 0.008855354615179748, 0: 0.030800254263958778, 4: 0.03586919393465905, 6: 0.005085386851092153, 9: 0.04695626965350584, 10: 0.004975094363012431, 11: 0.0066639621073863965}",5.160831502049896,0.15,0.28628541150235065
openstack,la = 66.0 AND nd = 3.0 AND ns = 1.0 AND ent = 0.592076302143306 AND nrev = 4.0 AND rtime = 146.60461805555556 AND self = 0.0 AND ndev = 27.0 AND age = 11.41091049382716 AND app = 6.0 AND rrexp = 3140.0 AND asawr = 0.023598820058997 AND rsawr = 0.3983853438907002,"{0: 0.058469955761393064, 2: 0.01345119165336655, 3: 0.06628054056760448, 4: 0.04960130528503214, 5: 0.017342040453740992, 6: 0.0005542328596493462, 7: 0.0018822390805144096, 9: 0.07230077607826388, 10: 0.03694905458192807, 11: 0.021694819211497816, 12: 0.021133323278236277, 1: 0.03808971138387278, 8: 0.0009030667275146697}",5.975695339462615,-0.3333333333333333,0.4534600768684876
qt,la = 8.0 AND ld = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.0710648148148148 AND hcmt = 2.0 AND self = 0.0 AND ndev = 1.0 AND age = 7.15662037037037 AND app = 1.0 AND asexp = 633.0 AND rsexp = 502.0 AND asawr = 0.0383637903908991 AND rsawr = 0.0304368873290572,"{0: 0.007762061295063631, 2: 0.004633373544284041, 3: 0.008329641591881227, 6: 0.015417063576760483, 8: 0.006361773138196441, 10: 0.020918251778084596, 12: 0.01615129552925282, 14: 0.005965126411219899, 15: 0.0033639956781507862, 1: 0.003822552179090053, 4: 0.03184633870583639, 5: 0.006917978811252397, 7: 0.023320746507720286, 9: 0.022806029427501925, 11: 0.018721047287690452, 13: 0.0044678976980685545}",4.46362811253411,0.35,0.24344588859746585
openstack,la = 13.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.9819407868640976 AND nrev = 10.0 AND rtime = 163.72165509259258 AND self = 0.0 AND ndev = 16.0 AND age = 6.041840277777777 AND app = 11.0 AND rrexp = 909.0 AND asawr = 0.0059760956175298 AND rsawr = 0.8645418326693227,"{0: 0.0032109454294550234, 1: 0.0019601491592402456, 2: 0.010783466667999165, 3: 0.010863193305303866, 4: 0.08053687951287429, 5: 0.021438723141654917, 6: 0.0002790885063586757, 7: 0.01568250487525802, 8: 0.003965969649179897, 9: 0.055678541647539534, 10: 0.033685284700623014, 12: 0.019083575977765575, 11: 0.0031682908580660295}",5.878724197973842,0.05128205128205128,0.6430804065627631
qt,la = 51.0 AND ld = 41.0 AND nd = 7.0 AND ns = 2.0 AND ent = 0.7973003936648982 AND nrev = 4.0 AND rtime = 1.8468634259259256 AND hcmt = 6.0 AND self = 1.0 AND ndev = 62.0 AND age = 5.281781355218856 AND app = 1.0 AND asexp = 226.0 AND rsexp = 226.0 AND asawr = 0.0118346280173087 AND rsawr = 0.0118346280173087,"{0: 0.04083583631541387, 1: 0.005847460643703926, 4: 0.027224377925977025, 5: 0.035371633940476384, 6: 0.010829038067986402, 7: 0.009276718229752987, 9: 0.04363828631076558, 10: 0.02818822888109935, 11: 0.002962642759011942, 14: 0.015255572746871166, 2: 0.015306934184102373, 3: 0.021579375022101884, 8: 0.011488826254148989, 12: 0.0051961838229613025, 13: 0.006764218090577288, 15: 0.015427573447987016}",6.035838754139402,-0.016666666666666666,0.16321255712663768
openstack,la = 3.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND self = 1.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND rrexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0,"{1: 0.014857540830216748, 2: 0.0036162582223551, 11: 0.010821239330271055, 0: 0.04718664831572823, 3: 0.038613103440584384, 4: 0.023974079419167536, 5: 0.020162171773718, 6: 0.006094863638145398, 7: 0.0009314921166878776, 8: 0.01682982113878097, 9: 0.0003358810563440784, 10: 0.020319081898942385, 12: 0.0008479047596483724}",3.8747128467753766,0.28205128205128205,0.2476638326010146
qt,la = 65.0 AND ld = 46.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.6283443381420251 AND nrev = 7.0 AND rtime = 28.156122685185185 AND hcmt = 12.0 AND self = 0.0 AND ndev = 29.0 AND age = 0.0021527777777777 AND app = 2.0 AND asexp = 31.0 AND rsexp = 69.0 AND asawr = 0.0053529608564737 AND rsawr = 0.0117096018735363,"{0: 0.08685911467777714, 1: 0.03177786485954584, 3: 0.020316215579132404, 4: 0.07489095546481622, 5: 0.04458395148065847, 6: 0.005307144042742493, 7: 0.04314603543055682, 8: 0.005240765329726855, 9: 0.017086415100927753, 12: 0.006688108063863183, 13: 0.005071244770260819, 14: 0.01582498147952265, 2: 0.009789178635901407, 10: 0.058627065955379296, 11: 0.0016329842282539176, 15: 0.009743531542276286}",7.276873004637539,-0.03333333333333333,0.2600268413101565
openstack,la = 308.0 AND nd = 4.0 AND ns = 2.0 AND ent = 0.6685362645639062 AND nrev = 6.0 AND rtime = 8.807627314814814 AND self = 0.0 AND ndev = 44.0 AND age = 15.58206183862434 AND app = 2.0 AND rrexp = 380.0 AND asawr = 0.5126835781041389 AND rsawr = 0.616822429906542,"{0: 0.21940006179018381, 3: 0.11277029095901525, 4: 0.02120098970926847, 5: 0.018083263515904946, 6: 7.936505506222602e-05, 9: 0.02053725567579022, 10: 0.008239767287532231, 11: 0.03082859822609862, 12: 0.007828127257944288, 1: 0.011608827481086336, 2: 0.15498249597949326, 7: 0.008689923656502287, 8: 0.009686436639262865}",9.489508230723175,-0.5128205128205128,0.5484450791439731
qt,la = 0.0 AND ld = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 8.803078703703703 AND hcmt = 2.0 AND self = 0.0 AND ndev = 5.0 AND age = 248.9836921296296 AND app = 2.0 AND asexp = 77.0 AND rsexp = 825.0 AND asawr = 0.0047166958940557 AND rsawr = 0.0499486001088468,"{1: 0.0008947089297771526, 2: 0.0045976076422630284, 3: 0.010045840517168472, 6: 0.00669059731831112, 7: 0.005114046123571825, 8: 0.002430267264244321, 9: 0.00789995299185648, 10: 0.013874844941092306, 11: 0.0026476068349211347, 12: 0.0038750368731962225, 14: 0.010098210335954719, 0: 0.09370247278708575, 4: 0.039543152744126925, 5: 0.01910912821342208, 13: 0.004399855944893716, 15: 0.0010807843926659189}",6.806816705901283,0.36666666666666664,0.4199107642660474
openstack,la = 40.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.7686969109503784 AND nrev = 5.0 AND rtime = 30.90458333333333 AND self = 0.0 AND ndev = 5.0 AND age = 41.04380015432098 AND app = 2.0 AND rrexp = 1498.0 AND asawr = 0.0138067061143984 AND rsawr = 0.4457593688362919,"{2: 0.010292605127906427, 3: 0.0813390453246393, 4: 0.008739168854917807, 5: 0.009802924841678759, 6: 0.0006494709511753172, 10: 0.010975410042592558, 11: 0.004296440242342214, 12: 0.001047102189368161, 0: 0.008456205613401834, 1: 0.06270197788465338, 7: 0.004537157595214012, 8: 0.01394469849405141, 9: 0.01683545140273054}",6.730235330874116,0.0,0.6560622924778868
qt,la = 0.0 AND ld = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 3.965 AND hcmt = 7.0 AND self = 0.0 AND ndev = 19.0 AND age = 0.0126041666666666 AND app = 3.0 AND asexp = 507.0 AND rsexp = 750.0 AND asawr = 0.030705996131528 AND rsawr = 0.0453941005802707,"{1: 0.0014924367866842659, 2: 0.004553595923557623, 3: 0.00995887531956214, 6: 0.004115237425639862, 7: 0.0015612672708311948, 8: 0.0029478599808044235, 9: 0.009661448926731282, 11: 0.005228595700373262, 12: 0.00041862683348881547, 14: 0.003081854567553819, 15: 0.0016418593642811175, 0: 0.07747940874947744, 4: 0.056947256177422786, 5: 0.01657031267106504, 10: 0.010359127258043372, 13: 0.0063055680075785854}",6.489936713950083,0.3,0.2380947097293013
openstack,la = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 3.771111111111111 AND self = 0.0 AND ndev = 132.0 AND age = 0.2862268518518518 AND app = 6.0 AND rrexp = 1632.0 AND asawr = 0.0001547269070091 AND rsawr = 0.2811387900355871,"{1: 0.03751468584936447, 2: 0.00466641482536943, 4: 0.0061411132309604, 6: 0.000198941805283539, 7: 0.021393773734489516, 8: 0.001933336166130175, 9: 0.030395782695195522, 10: 0.005846848975297689, 12: 0.00781734077985675, 0: 0.07819087222005691, 3: 0.06126072533646948, 5: 0.010259285830779846, 11: 0.012197365258634818}",4.602642979322523,0.41025641025641024,0.7130625304615061
qt,la = 94.0 AND ld = 60.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.7556303516671125 AND nrev = 3.0 AND rtime = 2.7538541666666667 AND hcmt = 1.0 AND self = 0.0 AND ndev = 20.0 AND age = 0.3042592592592593 AND app = 2.0 AND asexp = 2483.0 AND rsexp = 2778.0 AND asawr = 0.1501087744742567 AND rsawr = 0.1679357021996615,"{0: 0.10063472670016381, 1: 0.037443373665669244, 3: 0.021254095378844796, 4: 0.055336138910238336, 5: 0.02629414312342078, 6: 0.0190360164164008, 7: 0.003572239614159116, 8: 0.0023792690766094894, 9: 0.035433602270850316, 10: 0.023998142588111476, 11: 0.017207674777223472, 14: 0.011997319519527991, 15: 0.0015325396078128507, 2: 0.00518789813427702, 12: 0.005695676113641639, 13: 0.0349023401825275}",9.756297137598084,-0.2833333333333333,0.29150589481455447
openstack,la = 47.0 AND nd = 6.0 AND ns = 1.0 AND ent = 0.9127064565591352 AND nrev = 2.0 AND rtime = 1.419872685185185 AND self = 0.0 AND ndev = 99.0 AND age = 2.4682314814814816 AND app = 2.0 AND rrexp = 1534.0 AND asawr = 0.0071141354778843 AND rsawr = 0.2791524899474172,"{0: 0.019618243846634867, 2: 0.010068651622204924, 3: 0.05369417513638837, 4: 0.00014853259694064036, 6: 0.0004985449786181562, 7: 0.017322344736821833, 8: 0.011602502419009397, 9: 0.02043530795031984, 10: 0.0238695668784203, 11: 0.012140994065666745, 12: 0.011196549895848874, 1: 0.0009403563371961354, 5: 0.02565504192105436}",5.692781086974554,0.10256410256410256,0.4191896599021292
qt,la = 7.0 AND ld = 4.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.1118402777777777 AND hcmt = 3.0 AND self = 0.0 AND ndev = 1.0 AND age = 6.151921296296297 AND app = 3.0 AND asexp = 455.0 AND rsexp = 2053.0 AND asawr = 0.0275262586019558 AND rsawr = 0.1239888929131957,"{0: 0.003175625267358555, 1: 0.009403499867489699, 2: 0.005658021325930349, 3: 0.0107969947430729, 6: 0.014812182212285734, 8: 0.005258754750175285, 9: 0.005095200944174394, 10: 0.014452515099428638, 11: 0.015122379183026169, 12: 0.007720672100331285, 14: 0.00739175107439678, 15: 0.010873065033588319, 4: 0.02988228000253912, 5: 0.015597981260625601, 7: 0.011772103671432887, 13: 0.0088416310007824}",4.477757951305506,0.2833333333333333,0.2897445564591245
openstack,la = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 74.56884259259259 AND self = 0.0 AND ndev = 21.0 AND age = 4.119583333333334 AND app = 10.0 AND rrexp = 2847.0 AND asawr = 0.1199938147518169 AND rsawr = 0.3582805010051028,"{1: 0.038835056866882954, 2: 0.005056349798542215, 4: 0.0027120387902323274, 6: 0.0001584655954502523, 7: 0.010392460571747506, 8: 0.009189152881335759, 9: 0.03373240974102373, 10: 0.015006880249493405, 11: 0.012905821175663731, 12: 0.010236112091770338, 0: 0.11393162829830544, 3: 0.08645755285353517, 5: 0.017168913998793868}",5.022863888734896,0.41025641025641024,0.7513895707986007
qt,la = 8.0 AND ld = 4.0 AND nd = 3.0 AND ns = 1.0 AND ent = 1.0 AND nrev = 1.0 AND rtime = 0.116412037037037 AND hcmt = 1.0 AND self = 0.0 AND ndev = 26.0 AND age = 71.99076388888889 AND app = 2.0 AND asexp = 1655.0 AND rsexp = 2032.0 AND asawr = 0.0999336189729044 AND rsawr = 0.12268420735019,"{3: 0.006932956979981099, 7: 0.009289207669257848, 8: 0.004830054709527758, 9: 0.004844514954409078, 12: 0.004415120461285369, 14: 0.011613954879894663, 0: 0.011517649979707585, 1: 0.007754633767017367, 2: 0.009900456913405832, 4: 0.06162604980217793, 5: 0.02102383006438231, 6: 0.004303819358067357, 10: 0.008708991539879207, 11: 0.01960578920837179, 13: 0.007069055077354278, 15: 0.01341554449295927}",6.361031032640581,0.43333333333333335,0.3631660801785054
openstack,la = 0.0 AND nd = 6.0 AND ns = 1.0 AND ent = 0.7266520402107334 AND nrev = 4.0 AND rtime = 50.45422453703704 AND self = 0.0 AND ndev = 82.0 AND age = 6.368343460648148 AND app = 4.0 AND rrexp = 1975.0 AND asawr = 0.1201298701298701 AND rsawr = 0.2155225726654298,"{2: 0.006498677845374914, 3: 0.0997804375940359, 4: 0.03802843257639324, 5: 0.0033093802179519115, 6: 0.0003645502794825006, 7: 0.009854750507038261, 8: 0.012018375279267276, 9: 0.012290200254210504, 10: 0.018368243712884577, 11: 0.02317458085155522, 12: 0.011210439424976357, 0: 0.10604856860907602, 1: 0.0415161541269481}",4.983633806597151,0.48717948717948717,0.7459393426022167
qt,la = 4.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.8722916666666666 AND hcmt = 3.0 AND self = 0.0 AND ndev = 17.0 AND age = 2.0522453703703705 AND app = 4.0 AND asexp = 65.0 AND rsexp = 809.0 AND asawr = 0.0039823809811138 AND rsawr = 0.0488746756773064,"{2: 0.006956125108990819, 3: 0.012964507087926904, 6: 0.013603669062313202, 8: 0.0012370852449384983, 9: 0.006218258450717258, 10: 0.01734012074001839, 11: 0.01095391298857976, 12: 0.009281534292476863, 0: 0.03306315670106415, 1: 0.013072279757229808, 4: 0.039215587398221036, 5: 0.020938240394452804, 7: 0.005548101645490533, 13: 0.01200543242522599, 14: 0.007187718972145376, 15: 0.0038580417803541424}",5.613677770445176,0.13333333333333333,0.3441179209029083
openstack,la = 62.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.9182958340544896 AND nrev = 11.0 AND rtime = 92.12620370370372 AND self = 0.0 AND ndev = 28.0 AND age = 1.0173032407407407 AND app = 14.0 AND rrexp = 2256.0 AND asawr = 0.0874595094863489 AND rsawr = 0.2247416319605121,"{0: 0.06859154125406348, 1: 0.004066137992595031, 2: 0.01376837563700974, 3: 0.081089558473941, 4: 0.10131680950956251, 5: 0.09814008896290033, 6: 0.0003879630243318388, 7: 0.004526335053815274, 8: 0.02146838843158548, 9: 0.12614009149699995, 10: 0.057172756777617906, 11: 0.037308469610152314, 12: 0.026643124973925295}",5.927515054442036,-0.05128205128205128,0.7659600768684875
qt,la = 0.0 AND ld = 0.0 AND nd = 4.0 AND ns = 3.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.6970717592592592 AND hcmt = 2.0 AND self = 0.0 AND ndev = 1.0 AND age = 7.051234567901234 AND app = 1.0 AND asexp = 627.0 AND rsexp = 738.0 AND asawr = 0.0318587662337662 AND rsawr = 0.0374898538961038,"{1: 0.006841931432163619, 2: 0.00543988730417368, 3: 4.654882553950301e-05, 6: 0.01956648858614699, 8: 0.004207552082334587, 10: 0.01827162337050595, 11: 0.00037362804586337005, 12: 0.020223750688755898, 14: 0.0042482203399958965, 15: 0.006860221529168484, 0: 0.06387522277608695, 4: 0.02826135579213769, 5: 0.016022175214111485, 7: 0.028714974762788188, 9: 0.003786088869519517, 13: 0.0017533791728192227}",6.132499307693485,0.36666666666666664,0.2725618116118022
openstack,la = 56.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.560576942614533 AND nrev = 3.0 AND rtime = 155.83431712962962 AND self = 0.0 AND ndev = 7.0 AND age = 18.91234953703704 AND app = 8.0 AND rrexp = 1041.0 AND asawr = 0.0175438596491228 AND rsawr = 0.8440545808966862,"{0: 0.08030265287148723, 2: 0.013494060991724836, 3: 0.10166350236939252, 4: 0.04028836336427048, 6: 0.0004895503206353169, 7: 0.01781162968324679, 8: 0.026979103048870457, 9: 0.06176442408352159, 10: 0.016552502920949338, 11: 0.020104234619757334, 12: 0.029325808241464982, 1: 0.020847092206731758, 5: 0.0005953708414199355}",8.768212922664398,-1.0,0.47244404557078296
qt,la = 44.0 AND ld = 38.0 AND nd = 2.0 AND ns = 1.0 AND ent = 0.6442421609954522 AND nrev = 3.0 AND rtime = 3.007372685185185 AND hcmt = 2.0 AND self = 0.0 AND ndev = 11.0 AND age = 1.074021990740741 AND app = 2.0 AND asexp = 2496.0 AND rsexp = 2792.0 AND asawr = 0.1505214298631623 AND rsawr = 0.1683645789378504,"{0: 0.016709767271750026, 3: 0.017174988178503554, 4: 0.03623765881534382, 5: 0.007765873683874816, 8: 0.0023534282607579372, 9: 0.024168176226166908, 10: 0.012141886898712073, 11: 0.006087444873096501, 14: 0.00402383951658976, 1: 0.002899116012790728, 2: 0.0064754763679457025, 6: 0.003954767013005948, 7: 0.030056876980261223, 12: 0.02060673649862565, 13: 0.01742772061704727, 15: 0.0015756913572181474}",6.495562960031704,0.2833333333333333,0.26983323895754263
openstack,la = 2.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 22.272291666666664 AND self = 0.0 AND ndev = 15.0 AND age = 1.907361111111111 AND app = 3.0 AND rrexp = 399.0 AND asawr = 0.5054095826893354 AND rsawr = 0.6012364760432767,"{1: 0.04529378825649474, 2: 0.005266005804296583, 5: 0.02025106158005656, 6: 0.0002669312327634543, 8: 0.009270237485543476, 9: 0.0032566132397187173, 11: 0.01735224959261359, 12: 0.0031183860670898865, 0: 0.07585014594496897, 3: 0.09249128467825357, 4: 0.01088148614660895, 7: 0.0024415351454899793, 10: 0.0017441803232213714}",4.212548674538219,0.358974358974359,0.6699049296485378
qt,la = 141.0 AND ld = 134.0 AND nd = 4.0 AND ns = 1.0 AND ent = 0.8248405565152857 AND nrev = 4.0 AND rtime = 3.007372685185185 AND hcmt = 2.0 AND self = 0.0 AND ndev = 56.0 AND age = 0.5519394841269841 AND app = 2.0 AND asexp = 2497.0 AND rsexp = 2793.0 AND asawr = 0.1505726341169379 AND rsawr = 0.168414707655214,"{0: 0.10640750883347665, 1: 0.022053842762022668, 2: 0.0022527507936570147, 3: 0.019809455292538587, 4: 0.043391278299686746, 5: 0.0584963777572284, 6: 0.01959756282372382, 8: 0.004030409707656873, 9: 0.019457992688635385, 10: 0.010821283057548498, 11: 0.027142705347648642, 15: 0.005955125919269904, 7: 0.018362378252506913, 12: 0.017861395718825862, 13: 0.024897466755401183, 14: 0.0012950235097696349}",9.216065624304894,0.1,0.39266697946054874
openstack,la = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 4.0 AND rtime = 34.71877314814815 AND self = 0.0 AND ndev = 8.0 AND age = 70.32528935185185 AND app = 16.0 AND rrexp = 3528.0 AND asawr = 0.0001539882968894 AND rsawr = 0.4644287034185402,"{1: 0.05014401661666852, 2: 0.005489153956004884, 3: 0.03259639380685257, 4: 0.05456412148749223, 5: 0.036674701906022164, 6: 0.0003927248950640205, 9: 0.23379429178075953, 10: 0.14342100614175252, 12: 0.01442761048398097, 0: 0.0024624716049220295, 7: 0.0025947452093896574, 8: 0.019718688471411953, 11: 0.026061414233299728}",6.338081542310618,0.10256410256410256,0.41561292824285434
qt,la = 99.0 AND ld = 100.0 AND nd = 6.0 AND ns = 2.0 AND ent = 0.7910824884812263 AND nrev = 4.0 AND rtime = 2.767048611111111 AND hcmt = 2.0 AND self = 0.0 AND ndev = 52.0 AND age = 1.255732638888889 AND app = 2.0 AND asexp = 2672.0 AND rsexp = 2994.0 AND asawr = 0.13879945996469 AND rsawr = 0.155519783985876,"{0: 0.08785379030299736, 1: 0.037724603867250156, 2: 0.0029562334725915206, 3: 0.0036678559701795164, 4: 0.04528837136331276, 5: 0.04903731902479194, 6: 0.023835739042692695, 8: 0.0028701152218400237, 9: 0.042422553382184564, 10: 0.019648464128706564, 11: 0.021571301076633062, 14: 0.0052201981480016, 15: 0.003834186641515771, 7: 0.0019233671536107977, 12: 0.019831709787194996, 13: 0.01384228544655116}",8.768349202783547,-0.03333333333333333,0.328848933374905
openstack,la = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND self = 1.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND rrexp = 0.0 AND asawr = 0.0 AND rsawr = 0.0,"{1: 0.012801444115339108, 2: 0.003599062460452842, 11: 0.010232866579117398, 0: 0.051877666607015274, 3: 0.03394287767150672, 4: 0.025547900761503116, 5: 0.013775674924745544, 6: 0.006241292093445736, 7: 0.0006838850193526014, 8: 0.007775995263327787, 9: 0.009268698012529058, 10: 0.018757057140119285, 12: 0.00476233520625101}",4.222402652817622,0.358974358974359,0.4161651528116474
qt,la = 2.0 AND ld = 1.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.1166435185185185 AND hcmt = 1.0 AND self = 0.0 AND ndev = 6.0 AND age = 152.31809027777777 AND app = 2.0 AND asexp = 1661.0 AND rsexp = 1810.0 AND asawr = 0.1000602046959662 AND rsawr = 0.1090307043949428,"{2: 0.005008044279647948, 3: 0.007823493997366314, 7: 0.017270605581711607, 8: 0.005284239503534991, 9: 0.007951953922085976, 10: 0.0004915697420256038, 14: 0.0116000307813988, 15: 0.0005489463560115837, 0: 0.029134553860913, 1: 0.00746569316762816, 4: 0.027820915590509684, 5: 0.03864844428268952, 6: 0.0014511166795409735, 11: 0.02559278359157588, 12: 0.0004906449799909751, 13: 0.015041410358187478}",5.294280035150733,0.3333333333333333,0.20429665118534496
openstack,la = 37.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 5.0 AND rtime = 19.84541666666667 AND self = 0.0 AND ndev = 4.0 AND age = 169.21635416666666 AND app = 5.0 AND rrexp = 574.0 AND asawr = 0.0049751243781094 AND rsawr = 0.1253731343283582,"{0: 0.01573095493838082, 1: 0.0392186549080725, 2: 0.006160306226011016, 5: 0.006919458625106927, 6: 0.0003571428754366934, 7: 0.0011481476899280097, 9: 0.015254366737499367, 10: 0.005628572143878046, 3: 0.11125940566183999, 4: 0.0021085961540757126, 8: 0.004273014556747512, 11: 0.010365477092818765, 12: 0.04174444607091573}",5.2659412556096585,0.2564102564102564,0.6785756371961985
qt,la = 82.0 AND ld = 75.0 AND nd = 4.0 AND ns = 1.0 AND ent = 0.8679683885436352 AND nrev = 3.0 AND rtime = 2.728032407407408 AND hcmt = 2.0 AND self = 0.0 AND ndev = 21.0 AND age = 0.5068132716049382 AND app = 2.0 AND asexp = 2500.0 AND rsexp = 2796.0 AND asawr = 0.1505447541082284 AND rsawr = 0.1683621260458677,"{0: 0.08487435277749228, 1: 0.017324930692047928, 2: 0.0046146335621710935, 3: 0.020702098423337246, 4: 0.03222887041247304, 5: 0.03995989866415584, 6: 0.021485064011922076, 8: 0.002523410990488628, 9: 0.038363678124364926, 10: 0.02692373210670894, 11: 0.022247294346418586, 14: 0.008403600174874555, 15: 0.0008161626696687563, 7: 0.016148319412077398, 12: 0.005652902909537261, 13: 0.021666471116004685}",9.10095727605125,0.11666666666666667,0.4389568493999467
